"Product Code","Amazon ASIN","Name","Sku Id","Selling Price","MRP","Cost Price","Quantity","Packaging Length (in cm)","Packaging Breadth (in cm)","Packaging Height (in cm)","Packaging Weight (in kg)","GST %","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10","Video 1","Video 2","Product Type","Size","Colour","Description","Return Condition","Visibility","Size Chart","Pickup Point","HSN Code","Customisation Id","attr_Sku Id","attr_Size Measuring Unit","attr_Reversible","attr_Ideal For","attr_Sleeve","attr_Ocassion","attr_Pattern","attr_Pack of","attr_Fabric Care","attr_Fit","attr_suitable For","attr_Shirt Length","attr_Fashion Core","attr_Fabric","attr_Brand"
"10509_1",,"Men's Plus Size Checkered Casual White Shirt (509)","509-White-9XL","649","999","282","5","20","9","9","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_PPZCK6NXV4_2023-06-05_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_7YVTSCWDRA_2023-06-05_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_P43G84JZ0Y_2023-06-05_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_3JVWU85CF4_2023-06-05_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_EIHQXKZBE3_2023-06-05_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_JPQ1Y9RLGO_2023-06-05_6.jpeg",,,,,,,"mens_clothing__mens_western_wear__shirts","9XL","White","Look stylish and fashionable with Formal shirt, a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Checkered_Casual_White_Shirt__509__9JG9W22TV9_2023-06-05_1.jpeg","1",,,"509-White-4XL","Regular","No","Men","Half Sleeve","Casual","chex","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"10509_1",,"Men's Plus Size Checkered Casual White Shirt (509)","509-White-10XL","649","999","282","5","20","9","9","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_PPZCK6NXV4_2023-06-05_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_7YVTSCWDRA_2023-06-05_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_P43G84JZ0Y_2023-06-05_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_3JVWU85CF4_2023-06-05_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_EIHQXKZBE3_2023-06-05_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_JPQ1Y9RLGO_2023-06-05_6.jpeg",,,,,,,"mens_clothing__mens_western_wear__shirts","10XL","White","Look stylish and fashionable with Formal shirt, a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Checkered_Casual_White_Shirt__509__9JG9W22TV9_2023-06-05_1.jpeg","1",,,"509-White-4XL","Regular","No","Men","Half Sleeve","Casual","chex","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"10509_1",,"Men's Plus Size Checkered Casual White Shirt (509)","509-White-12XL","699","999","282","0","20","9","9","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_PPZCK6NXV4_2023-06-05_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_7YVTSCWDRA_2023-06-05_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_P43G84JZ0Y_2023-06-05_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_3JVWU85CF4_2023-06-05_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_EIHQXKZBE3_2023-06-05_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/6xYqf71y_JPQ1Y9RLGO_2023-06-05_6.jpeg",,,,,,,"mens_clothing__mens_western_wear__shirts","12XL","White","Look stylish and fashionable with Formal shirt, a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Checkered_Casual_White_Shirt__509__9JG9W22TV9_2023-06-05_1.jpeg","1",,,"509-White-4XL","Regular","No","Men","Half Sleeve","Casual","chex","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"10203_6",,"Men's Plus Size Plain Casual Black Shirt (203)","203-BLACK-3XL","799","2299","412","8","20","9","9","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_ASL0NBVRKF_2023-07-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_I55DSIRWTJ_2023-07-24_2.JPG","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_LPN07YAXUP_2023-07-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_Q3ZZMN0DS3_2023-07-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_1E3KKSJYLV_2023-07-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_KLYIJKEK96_2023-07-24_6.jpg",,,,,,,"mens_clothing__mens_western_wear__shirts","3XL","BLACK","Look stylish and fashionable with Formal shirt, a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Men_PLAIN_Casual_BLACK_Shirt__203__KL5KCKT6ZC_2023-01-16_1.jpg","1",,,"203-BLACK-3XL","Regular","No","Men","Full  Sleeve","Casual","Solid","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"10203_6",,"Men's Plus Size Plain Casual Black Shirt (203)","203-BLACK-5XL","799","2299","412","2","20","9","9","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_ASL0NBVRKF_2023-07-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_I55DSIRWTJ_2023-07-24_2.JPG","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_LPN07YAXUP_2023-07-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_Q3ZZMN0DS3_2023-07-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_1E3KKSJYLV_2023-07-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_KLYIJKEK96_2023-07-24_6.jpg",,,,,,,"mens_clothing__mens_western_wear__shirts","5XL","BLACK","Look stylish and fashionable with Formal shirt, a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Men_PLAIN_Casual_BLACK_Shirt__203__KL5KCKT6ZC_2023-01-16_1.jpg","1",,,"203-BLACK-3XL","Regular","No","Men","Full  Sleeve","Casual","Solid","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"10203_6",,"Men's Plus Size Plain Casual Black Shirt (203)","203-BLACK-7XL","799","2299","412","0","20","9","9","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_ASL0NBVRKF_2023-07-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_I55DSIRWTJ_2023-07-24_2.JPG","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_LPN07YAXUP_2023-07-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_Q3ZZMN0DS3_2023-07-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_1E3KKSJYLV_2023-07-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_KLYIJKEK96_2023-07-24_6.jpg",,,,,,,"mens_clothing__mens_western_wear__shirts","7XL","BLACK","Look stylish and fashionable with Formal shirt, a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Men_PLAIN_Casual_BLACK_Shirt__203__KL5KCKT6ZC_2023-01-16_1.jpg","1",,,"203-BLACK-3XL","Regular","No","Men","Full  Sleeve","Casual","Solid","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"10203_6",,"Men's Plus Size Plain Casual Black Shirt (203)","203-BLACK-9XL","899","2299","412","0","20","9","9","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_ASL0NBVRKF_2023-07-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_I55DSIRWTJ_2023-07-24_2.JPG","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_LPN07YAXUP_2023-07-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_Q3ZZMN0DS3_2023-07-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_1E3KKSJYLV_2023-07-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OwE1wpWO_KLYIJKEK96_2023-07-24_6.jpg",,,,,,,"mens_clothing__mens_western_wear__shirts","9XL","BLACK","Look stylish and fashionable with Formal shirt, a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Men_PLAIN_Casual_BLACK_Shirt__203__KL5KCKT6ZC_2023-01-16_1.jpg","1",,,"203-BLACK-3XL","Regular","No","Men","Full  Sleeve","Casual","Solid","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"T-10101_10",,"Men's Plus Size Plain Air Force Blue Round Neck T- Shirt (T-101)"," T 101-A.F.BLUE-4XL","399","999","225","4","25","30","3","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_31UJ1ANIX5_2023-03-22_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_23KDDZL44X_2023-04-05_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_K6JZB2KF1M_2023-04-05_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_7UFREI02BP_2023-04-05_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_Z6EK1RYAQ1_2023-04-05_4.jpg",,,,,,,,,"4XL","AIR FORCE BLUE","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Mens_Plain_Casual_Air_Force_Blue_T-_Shirt__T-101__JT5989RP11_2023-03-22_1.jpeg","1",,,"T 101-A.F.BLUE-4XL","Regular","No","Men","Half Sleeve","Casual","PLAIN","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"T-10101_10",,"Men's Plus Size Plain Air Force Blue Round Neck T- Shirt (T-101)","T 101-A.F.BLUE-5XL","399","999","225","1","25","30","3","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_31UJ1ANIX5_2023-03-22_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_23KDDZL44X_2023-04-05_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_K6JZB2KF1M_2023-04-05_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_7UFREI02BP_2023-04-05_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_Z6EK1RYAQ1_2023-04-05_4.jpg",,,,,,,,,"5XL","AIR FORCE BLUE","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Mens_Plain_Casual_Air_Force_Blue_T-_Shirt__T-101__JT5989RP11_2023-03-22_1.jpeg","1",,,"T 101-A.F.BLUE-4XL","Regular","No","Men","Half Sleeve","Casual","PLAIN","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"T-10101_10",,"Men's Plus Size Plain Air Force Blue Round Neck T- Shirt (T-101)","T 101-A.F.BLUE-6XL","449","999","225","0","25","30","3","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_31UJ1ANIX5_2023-03-22_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_23KDDZL44X_2023-04-05_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_K6JZB2KF1M_2023-04-05_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_7UFREI02BP_2023-04-05_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_Z6EK1RYAQ1_2023-04-05_4.jpg",,,,,,,,,"6XL","AIR FORCE BLUE","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Mens_Plain_Casual_Air_Force_Blue_T-_Shirt__T-101__JT5989RP11_2023-03-22_1.jpeg","1",,,"T 101-A.F.BLUE-4XL","Regular","No","Men","Half Sleeve","Casual","PLAIN","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"T-10101_10",,"Men's Plus Size Plain Air Force Blue Round Neck T- Shirt (T-101)","T 101-A.F.BLUE-7XL","449","999","225","0","25","30","3","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_31UJ1ANIX5_2023-03-22_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_23KDDZL44X_2023-04-05_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_K6JZB2KF1M_2023-04-05_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_7UFREI02BP_2023-04-05_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_Z6EK1RYAQ1_2023-04-05_4.jpg",,,,,,,,,"7XL","AIR FORCE BLUE","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Mens_Plain_Casual_Air_Force_Blue_T-_Shirt__T-101__JT5989RP11_2023-03-22_1.jpeg","1",,,"T 101-A.F.BLUE-4XL","Regular","No","Men","Half Sleeve","Casual","PLAIN","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"T-10101_10",,"Men's Plus Size Plain Air Force Blue Round Neck T- Shirt (T-101)","T 101-A.F.BLUE-8XL","449","999","225","0","25","30","3","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_31UJ1ANIX5_2023-03-22_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_23KDDZL44X_2023-04-05_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_K6JZB2KF1M_2023-04-05_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_7UFREI02BP_2023-04-05_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_Z6EK1RYAQ1_2023-04-05_4.jpg",,,,,,,,,"8XL","AIR FORCE BLUE","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Mens_Plain_Casual_Air_Force_Blue_T-_Shirt__T-101__JT5989RP11_2023-03-22_1.jpeg","1",,,"T 101-A.F.BLUE-4XL","Regular","No","Men","Half Sleeve","Casual","PLAIN","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"T-10101_10",,"Men's Plus Size Plain Air Force Blue Round Neck T- Shirt (T-101)","T 101-A.F.BLUE-9XL","499","999","225","0","25","30","3","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_31UJ1ANIX5_2023-03-22_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_23KDDZL44X_2023-04-05_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_K6JZB2KF1M_2023-04-05_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_7UFREI02BP_2023-04-05_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_Z6EK1RYAQ1_2023-04-05_4.jpg",,,,,,,,,"9XL","AIR FORCE BLUE","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Mens_Plain_Casual_Air_Force_Blue_T-_Shirt__T-101__JT5989RP11_2023-03-22_1.jpeg","1",,,"T 101-A.F.BLUE-4XL","Regular","No","Men","Half Sleeve","Casual","PLAIN","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"T-10101_10",,"Men's Plus Size Plain Air Force Blue Round Neck T- Shirt (T-101)","T 101-A.F.BLUE-10XL","499","999","225","3","25","30","3","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_31UJ1ANIX5_2023-03-22_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_23KDDZL44X_2023-04-05_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_K6JZB2KF1M_2023-04-05_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_7UFREI02BP_2023-04-05_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Gl_3DVV7_Z6EK1RYAQ1_2023-04-05_4.jpg",,,,,,,,,"10XL","AIR FORCE BLUE","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Mens_Plain_Casual_Air_Force_Blue_T-_Shirt__T-101__JT5989RP11_2023-03-22_1.jpeg","1",,,"T 101-A.F.BLUE-4XL","Regular","No","Men","Half Sleeve","Casual","PLAIN","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
